"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
1;3,295;255
2,201;3,29;234
3,401;3,29;235
4,601;3,29;282
5,801;3,295;269
7;3,295;289
8,2;3,295;247
9,4;3,295;261
10,6;3,295;277
11,8;3,29;276
13,001;3,295;268
14,201;3,295;227
15,4;3,29;243
16,6;3,295;257
17,8;3,29;267
19;3,295;271
20,2;3,295;232
21,4;3,285;259
22,6;3,295;280
23,8;3,295;269
25,001;3,29;269
26,201;3,285;275
27,401;3,295;259
28,601;3,285;293
29,8;3,295;269
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
1,101;3,415;293
2,301;3,415;264
3,501;3,415;300
4,7;3,415;265
5,901;3,42;275
7,1;3,415;238
8,301;3,425;260
9,501;3,41;229
10,701;3,415;296
11,9;3,415;260
13,1;3,42;294
14,3;3,415;281
15,5;3,42;264
16,701;3,41;267
17,9;3,415;276
19,1;3,42;262
20,3;3,415;271
21,5;3,415;244
22,7;3,42;272
23,9;3,41;270
25,1;3,42;246
26,3;3,42;245
27,5;3,41;256
28,701;3,415;260
29,9;3,42;274
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
1,001;3,49;272
2,201;3,485;268
3,401;3,49;269
4,601;3,485;271
5,8;3,485;255
7;3,495;242
8,2;3,485;270
9,4;3,485;250
10,6;3,485;234
11,801;3,49;277
13,001;3,495;306
14,2;3,495;281
15,4;3,49;269
16,6;3,49;265
17,8;3,49;261
19;3,485;271
20,2;3,495;269
21,4;3,485;269
22,6;3,49;245
23,8;3,495;236
25;3,485;243
26,2;3,495;258
27,4;3,49;308
28,601;3,49;258
29,8;3,49;243
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
1,1;3,63;273
2,3;3,625;264
3,501;3,63;273
4,701;3,625;257
5,901;3,63;269
7,102;3,635;287
8,2;3,63;273
9,401;3,625;267
10,601;3,63;287
11,801;3,635;282
13;3,635;280
14,2;3,63;255
15,4;3,63;266
16,6;3,625;297
17,8;3,635;257
18,9;3,63;266
20;3,64;283
21,2;3,63;269
22,4;3,615;278
23,6;3,62;284
24,7;3,62;242
25,9;3,625;274
27,001;3,635;256
28,201;3,63;241
29,301;3,63;270
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
1,101;3,74;273
2,301;3,745;251
3,501;3,74;253
4,702;3,745;260
5,9;3,74;283
7,1;3,735;300
8,3;3,745;276
9,5;3,745;290
10,701;3,745;260
11,901;3,74;290
13,1;3,735;309
14,3;3,74;263
15,501;3,74;270
16,7;3,745;269
17,9;3,745;256
19,1;3,745;268
20,301;3,74;257
21,5;3,75;272
22,701;3,74;278
23,9;3,755;289
25,1;3,75;258
26,3;3,745;286
27,5;3,74;263
28,699;3,745;280
29,901;3,75;256
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
1;3,745;278
2,2;3,745;245
3,401;3,755;302
4,601;3,75;288
5,801;3,735;274
7;3,755;272
8,2;3,74;288
9,4;3,74;257
10,6;3,75;246
11,8;3,755;265
13,001;3,755;274
14,201;3,75;241
15,4;3,75;277
16,6;3,745;277
17,8;3,755;273
19,001;3,755;293
20,2;3,755;277
21,4;3,745;248
22,601;3,745;274
23,8;3,76;259
25;3,755;290
26,2;3,74;287
27,4;3,755;296
28,6;3,745;267
29,801;3,75;290
MIN=0;-10;0
MAX=30;10;10
SCALE=30;5;5
DEC=1;2;0
"DEF=""Zeit"" t / s";"Spannung"" U_B1 / V	""Rate"" R_A1 / 1/s";
0,201;3,745;290
0,5;3,75;270
0,8;3,745;270
1,101;3,75;250
1,401;3,745;420
1,7;3,75;260
2;3,735;280
2,301;3,74;250
2,601;3,745;280
2,901;3,745;360
3,2;3,755;300
3,5;3,75;210
3,8;3,735;280
4,101;3,75;260
4,4;3,75;220
4,7;3,75;250
