MIN=0	-10	0
MAX=120	10	1000
SCALE=120	5	5
DEC=1	2	0
DEF="Zeit" t / s	"Spannung" U_B1 / V	"Ereignisse" N_A1
0	3,985	0
0,1	3,98	29
0,201	3,98	42
0,301	3,985	66
0,4	3,99	91
0,501	3,985	103
0,6	3,975	121
0,701	3,985	139
0,801	3,975	155
0,9	3,985	184
1,001	3,98	205
1,1	3,98	229
1,201	3,995	255
1,301	3,98	274
1,4	3,985	290
1,501	3,98	310
1,6	3,975	336
1,701	3,985	364
1,801	3,975	394
1,9	3,985	424
2,001	3,965	447
2,1	3,975	468
2,201	3,96	494
2,301	3,98	525
2,4	3,975	545
2,501	3,98	564
2,6	3,97	594
2,701	3,98	616
2,8	3,98	638
2,9	3,98	655
3,001	3,98	678
3,1	3,96	702
3,201	3,99	729
3,3	3,98	747
3,401	3,98	770
3,501	3,97	788
3,6	3,975	814
3,701	3,98	839
3,8	3,985	859
3,901	3,975	873
4,001	3,96	897
4,1	3,985	924
4,201	3,98	942
4,3	3,985	961
4,401	3,975	990
4,501	3,975	1005
4,6	3,98	1027
4,701	3,96	1044
4,8	3,975	1065
4,901	3,98	1094
5,001	3,985	1110
5,1	3,985	1121
5,203	3,985	1154
5,3	3,985	1180
5,4	3,98	1206
5,501	3,98	1222
5,6	3,98	1248
5,701	3,975	1268
5,8	3,98	1286
5,901	3,985	1308
6	3,985	1328
6,1	3,975	1359
6,201	3,985	1384
6,3	3,985	1403
6,401	3,985	1433
6,5	3,965	1456
6,6	3,985	1484
6,701	3,98	1517
6,8	3,985	1537
6,901	3,985	1562
7	3,98	1579
7,1	3,975	1601
7,201	3,985	1629
7,3	3,975	1658
7,401	3,98	1680
7,5	3,98	1700
7,6	3,975	1720
7,701	3,985	1743
7,8	3,975	1766
7,901	3,98	1787
8	3,985	1810
8,101	3,975	1842
8,201	3,965	1865
8,301	3,975	1884
8,401	3,985	1910
8,5	3,98	1928
8,6	3,985	1951
8,701	3,985	1973
8,802	3,975	1998
8,901	3,975	2021
9	3,985	2037
9,101	3,97	2055
9,2	3,96	2080
9,3	3,985	2101
9,401	3,98	2132
9,5	3,985	2155
9,601	3,975	2172
9,7	3,985	2187
9,8	3,98	2204
9,901	3,985	2222
10	3,97	2247
10,1	3,975	2267
10,2	3,98	2287
10,3	3,975	2311
10,401	3,98	2332
10,5	3,98	2356
10,6	3,96	2375
10,7	3,985	2402
10,8	3,985	2411
10,901	3,98	2438
11	3,98	2462
11,101	3,99	2486
11,2	3,98	2505
11,301	3,975	2532
11,401	3,975	2561
11,5	3,98	2592
11,601	3,965	2609
11,7	3,98	2631
11,8	3,985	2645
11,901	3,975	2666
12	3,985	2693
12,101	3,975	2720
12,2	3,98	2747
12,3	3,98	2769
12,4	3,98	2791
12,5	3,99	2812
12,601	3,985	2840
12,7	3,98	2866
12,8	3,97	2890
12,9	3,985	2912
13	3,95	2930
13,101	3,98	2961
13,201	3,985	2987
13,3	3,975	3013
13,4	3,975	3037
13,5	3,975	3060
13,601	3,985	3089
13,7	3,98	3111
13,801	3,985	3126
13,9	3,99	3153
14	3,985	3176
14,101	3,985	3195
14,2	3,98	3217
14,3	3,98	3241
14,4	3,96	3260
14,5	3,98	3296
14,601	3,97	3324
14,7	3,985	3342
14,802	3,985	3356
14,9	3,98	3368
15	3,985	3392
15,101	3,985	3407
15,2	3,99	3426
15,301	3,985	3448
15,4	3,98	3470
15,5	3,98	3488
15,601	3,98	3518
15,7	3,97	3541
15,801	3,985	3562
15,9	3,985	3581
16	3,98	3598
16,1	3,98	3619
16,2	3,99	3642
16,301	3,985	3666
16,4	3,985	3686
16,5	3,98	3704
16,6	3,985	3730
16,7	3,985	3756
16,801	3,985	3778
16,9	3,98	3799
17	3,985	3817
17,1	3,98	3835
17,2	3,98	3859
17,301	3,985	3887
17,4	3,98	3908
17,5	3,985	3932
17,6	3,98	3956
17,7	3,97	3976
17,801	3,975	3990
17,9	3,98	4013
18	3,985	4038
18,1	3,975	4064
18,2	3,975	4085
18,3	3,97	4105
18,4	3,975	4124
18,5	3,985	4150
18,6	3,985	4171
18,7	3,98	4193
18,8	3,985	4219
18,9	3,985	4238
19	3,975	4261
19,1	3,97	4283
19,2	3,98	4310
19,3	3,985	4331
19,4	3,985	4350
19,5	3,98	4378
19,6	3,98	4408
19,7	3,98	4427
19,8	3,975	4451
19,9	3,97	4474
20	3,965	4492
20,101	3,975	4516
20,2	3,975	4532
20,3	3,975	4553
20,4	3,97	4575
20,501	3,96	4603
20,6	3,975	4635
20,7	3,98	4652
20,8	3,98	4678
20,9	3,98	4697
21	3,975	4720
21,1	3,97	4742
21,2	3,97	4760
21,3	3,99	4785
21,4	3,98	4811
21,5	3,98	4837
21,6	3,975	4855
21,7	3,97	4877
21,8	3,99	4900
21,9	3,985	4925
22	3,985	4956
22,1	3,975	4977
22,2	3,98	4994
22,3	3,98	5017
22,4	3,985	5029
22,501	3,98	5043
22,6	3,98	5062
22,7	3,98	5086
22,8	3,98	5116
22,9	3,985	5141
23	3,98	5159
23,1	3,98	5179
23,2	3,985	5198
23,301	3,975	5223
23,4	3,975	5247
23,5	3,98	5273
23,6	3,985	5294
23,7	3,985	5319
23,8	3,985	5342
23,9	3,98	5366
24	3,98	5392
24,1	3,98	5413
24,2	3,98	5435
24,3	3,98	5456
24,4	3,97	5469
24,501	3,98	5493
24,6	3,98	5512
24,7	3,975	5531
24,8	3,98	5556
24,9	3,98	5590
25	3,98	5607
25,1	3,975	5636
25,2	3,98	5657
25,3	3,98	5673
25,401	3,985	5702
25,5	3,98	5720
25,6	3,98	5743
25,699	3,98	5762
25,8	3,985	5788
25,9	3,98	5812
26	3,98	5826
26,101	3,975	5845
26,2	3,985	5868
26,3	3,965	5898
26,4	3,975	5921
26,5	3,965	5944
26,6	3,975	5963
26,7	3,98	5984
26,8	3,985	6009
26,9	3,975	6031
27	3,98	6064
27,1	3,98	6085
27,201	3,96	6111
27,3	3,985	6132
27,4	3,96	6151
27,5	3,975	6179
27,6	3,985	6206
27,7	3,965	6220
27,801	3,975	6241
27,9	3,98	6260
28	3,98	6278
28,101	3,99	6294
28,201	3,98	6319
28,301	3,975	6346
28,399	3,985	6362
28,501	3,975	6382
28,601	3,975	6411
28,701	3,98	6437
28,8	3,98	6460
28,9	3,98	6482
29,001	3,985	6497
29,1	3,985	6517
29,201	3,985	6533
29,301	3,98	6562
29,4	3,975	6578
29,501	3,985	6593
29,601	3,98	6618
29,701	3,985	6637
29,801	3,975	6655
29,901	3,985	6680
30,001	3,975	6710
30,101	3,98	6736
30,2	3,98	6754
30,301	3,985	6771
30,4	3,975	6799
30,501	3,985	6821
30,601	3,98	6847
30,701	3,98	6871
30,801	3,99	6890
30,901	3,985	6907
31,001	3,975	6924
31,1	3,98	6940
31,201	3,98	6963
31,301	3,975	6983
31,401	3,98	7006
31,501	3,99	7032
31,6	3,985	7055
31,701	3,975	7086
31,801	3,99	7105
31,9	3,99	7131
32,001	3,985	7154
32,1	3,99	7173
32,201	3,985	7188
32,301	3,98	7201
32,401	3,98	7217
32,501	3,985	7244
32,6	3,98	7266
32,701	3,98	7287
32,801	3,96	7305
32,901	3,98	7334
33,001	3,985	7358
33,1	3,99	7378
33,203	3,975	7399
33,301	3,975	7434
33,401	3,98	7462
33,501	3,98	7489
33,6	3,965	7516
33,701	3,99	7536
33,801	3,985	7558
33,901	3,98	7578
34,001	3,985	7601
34,1	3,99	7625
34,201	3,985	7645
34,3	3,985	7665
34,401	3,965	7686
34,501	3,985	7709
34,6	3,99	7726
34,701	3,99	7743
34,802	3,985	7766
34,901	3,985	7783
35,001	3,99	7803
35,101	3,99	7818
35,201	3,99	7847
35,3	3,985	7862
35,401	3,985	7883
35,501	3,985	7904
35,6	3,965	7929
35,701	3,985	7952
35,8	3,99	7969
35,901	3,975	7985
36,001	3,985	8016
36,101	3,98	8038
36,201	3,985	8053
36,3	3,985	8078
36,401	3,98	8102
36,501	3,99	8119
36,601	3,98	8142
36,701	3,99	8166
36,8	3,99	8191
36,901	3,97	8213
37,001	3,985	8237
37,101	3,99	8253
37,201	3,99	8275
37,3	3,985	8307
37,401	3,98	8334
37,5	3,99	8352
37,601	3,99	8370
37,701	3,995	8390
37,8	3,975	8407
37,901	3,985	8424
38	3,985	8449
38,101	3,99	8475
38,201	3,985	8504
38,3	3,985	8521
38,401	3,98	8543
38,5	3,98	8575
38,601	3,99	8593
38,701	3,99	8613
38,8	3,97	8633
38,901	3,975	8657
39	3,985	8685
39,101	3,99	8701
39,201	3,98	8722
39,3	3,985	8748
39,401	3,99	8769
39,5	3,98	8793
39,601	3,99	8825
39,701	3,985	8839
39,8	3,985	8854
39,901	3,985	8870
40	3,985	8887
40,101	3,985	8913
40,201	3,98	8938
40,3	3,99	8957
40,402	3,98	8983
40,5	3,975	9004
40,601	3,985	9028
40,7	3,99	9052
40,801	3,985	9079
40,901	3,975	9102
41	3,98	9128
41,101	3,965	9151
41,2	3,98	9177
41,301	3,98	9204
41,401	3,98	9224
41,5	3,98	9239
41,601	3,985	9260
41,7	3,975	9291
41,801	3,975	9316
41,901	3,975	9339
42	3,98	9359
42,101	3,975	9373
42,2	3,975	9393
42,3	3,985	9414
42,401	3,98	9440
42,5	3,98	9457
42,601	3,975	9489
42,7	3,98	9509
42,801	3,985	9537
42,901	3,98	9559
43	3,985	9572
43,101	3,98	9594
43,2	3,975	9617
43,3	3,975	9637
43,401	3,975	9664
43,5	3,98	9692
43,601	3,97	9712
43,7	3,96	9740
43,801	3,98	9769
43,9	3,985	9783
44	3,975	9804
44,101	3,975	9836
44,2	3,98	9866
44,301	3,985	9887
44,4	3,98	9904
44,5	3,975	9928
44,601	3,98	9957
44,7	3,985	9985
44,803	3,97	10009
44,9	3,98	10027
45	3,985	10051
45,101	3,97	10077
45,2	3,975	10109
45,302	3,975	10142
45,4	3,98	10162
45,5	3,965	10177
45,601	3,98	10210
45,701	3,99	10238
45,801	3,985	10258
45,9	3,98	10281
46,001	3,98	10304
46,101	3,975	10324
46,2	3,98	10353
46,301	3,985	10381
46,4	3,98	10395
46,5	3,985	10418
46,601	3,97	10441
46,7	3,98	10474
46,801	3,985	10490
46,9	3,98	10515
47,001	3,975	10531
47,1	3,98	10552
47,2	3,965	10586
47,301	3,965	10605
47,4	3,975	10633
47,501	3,98	10655
47,6	3,97	10675
47,7	3,975	10706
47,801	3,98	10725
47,9	3,975	10750
48,001	3,98	10775
48,1	3,98	10797
48,2	3,985	10820
48,301	3,985	10838
48,4	3,985	10862
48,5	3,97	10890
48,6	3,965	10908
48,7	3,985	10928
48,801	3,975	10954
48,9	3,965	10980
49,001	3,98	11003
49,1	3,98	11021
49,2	3,985	11053
49,301	3,955	11070
49,4	3,98	11092
49,501	3,98	11113
49,6	3,98	11127
49,7	3,985	11152
49,8	3,97	11168
49,9	3,985	11198
50,001	3,985	11214
50,1	3,985	11230
50,2	3,985	11260
50,301	3,98	11281
50,4	3,98	11302
50,501	3,985	11321
50,6	3,97	11343
50,701	3,985	11364
50,8	3,965	11382
50,9	3,975	11415
51,001	3,975	11437
51,1	3,98	11456
51,201	3,98	11478
51,3	3,98	11502
51,4	3,99	11516
51,501	3,985	11538
51,6	3,98	11555
51,701	3,98	11584
51,8	3,98	11607
51,9	3,97	11637
52,001	3,975	11660
52,1	3,99	11678
52,201	3,98	11699
52,302	3,98	11721
52,4	3,985	11745
52,501	3,98	11765
52,6	3,985	11784
52,701	3,975	11808
52,802	3,985	11827
52,9	3,99	11842
53	3,985	11866
53,1	3,99	11889
53,201	3,97	11912
53,3	3,97	11941
53,4	3,98	11974
53,5	3,985	11995
53,6	3,985	12013
53,7	3,965	12033
53,8	3,98	12060
53,9	3,985	12087
54	3,99	12110
54,1	3,98	12132
54,201	3,985	12153
54,3	3,985	12169
54,4	3,985	12188
54,5	3,965	12205
54,6	3,99	12227
54,701	3,99	12247
54,8	3,97	12275
54,9	3,99	12302
55	3,98	12326
55,1	3,99	12337
55,201	3,985	12360
55,3	3,99	12386
55,401	3,99	12413
55,5	3,985	12440
55,6	3,98	12459
55,701	3,985	12477
55,8	3,99	12497
55,9	3,99	12518
56	3,98	12534
56,1	3,985	12561
56,2	3,98	12581
56,3	3,98	12608
56,4	3,985	12639
56,5	3,98	12661
56,6	3,985	12686
56,7	3,985	12705
56,8	3,99	12724
56,901	3,98	12747
57	3,985	12771
57,1	3,98	12793
57,2	3,99	12811
57,3	3,98	12832
57,401	3,97	12847
57,5	3,985	12872
57,6	3,98	12895
