MIN=0	-10	0
MAX=120	10	1000
SCALE=120	5	5
DEC=1	2	0
DEF="Zeit" t / s	"Spannung" U_B1 / V	"Ereignisse" N_A1
60,1	4,005	4073
60,2	4,005	4081
60,3	4,015	4088
60,4	4,005	4094
60,5	4,01	4105
60,6	4	4111
60,7	3,995	4122
60,801	4,005	4129
60,9	4,005	4132
61	4	4138
61,1	4,005	4149
61,2	4,005	4160
61,3	4,005	4168
61,4	3,99	4172
61,5	4,005	4177
61,6	4,005	4186
61,7	4,005	4194
61,8	4,01	4198
61,9	4,005	4204
62	4,01	4211
62,1	4,005	4218
62,2	4,005	4225
62,301	4,005	4229
62,4	4,01	4236
62,5	4,005	4242
62,6	4,005	4250
62,7	4	4264
62,8	4,005	4271
62,9	4,005	4277
63	4,005	4289
63,1	4,005	4297
63,2	4,005	4304
63,301	4,005	4309
63,4	4,005	4316
63,5	4,005	4326
63,6	4	4332
63,7	3,99	4339
63,801	4,005	4350
63,9	4,005	4356
64	4,01	4367
64,1	4,005	4378
64,2	4,005	4382
64,3	4,01	4391
64,4	4,01	4397
64,5	4,005	4404
64,6	4,005	4415
64,701	4,005	4419
64,8	4,005	4423
64,901	4,005	4435
65	3,99	4446
65,1	4	4455
65,2	4,005	4461
65,3	4	4472
65,4	4,005	4476
65,5	4	4482
65,6	4,01	4490
65,7	4,005	4495
65,8	4,005	4500
65,9	4,005	4511
66	4,005	4518
66,1	4	4523
66,2	4,005	4530
66,3	4,005	4536
66,401	4	4541
66,5	4	4554
66,601	4	4561
66,7	4,005	4571
66,8	4,005	4580
66,901	4,005	4584
67	4,005	4591
67,1	4	4597
67,2	4,015	4608
67,3	4,01	4612
67,4	4,005	4617
67,5	4,01	4623
67,6	4,005	4632
67,7	4,005	4645
67,801	4,005	4653
67,901	4,01	4659
68	4,005	4669
68,1	4,005	4675
68,2	4,005	4680
68,301	4,015	4685
68,4	4,005	4690
68,5	4,015	4698
68,6	4,005	4706
68,7	4,015	4712
68,8	4,01	4719
68,9	4,01	4724
69,001	4,005	4727
69,1	4,005	4732
69,202	4	4736
69,301	4,01	4744
69,4	4,005	4754
69,5	4,01	4759
69,6	4,01	4765
69,701	4,01	4770
69,801	4,01	4775
69,901	4,005	4784
70,001	4,01	4791
70,1	4,01	4797
70,201	4,005	4804
70,301	4,01	4810
70,401	4,01	4818
70,501	4,01	4824
70,601	4,01	4830
70,701	4,01	4836
70,801	4,015	4843
70,9	4,01	4847
71,001	4,005	4854
71,1	4,005	4868
71,201	4,01	4876
71,301	4,01	4882
71,401	4,015	4887
71,501	4,005	4896
71,601	4,005	4907
71,701	4,01	4912
71,801	4,01	4917
71,901	3,995	4926
72,001	4,01	4933
72,1	4,005	4942
72,201	4,01	4947
72,301	4,01	4954
72,401	4,01	4959
72,501	4,01	4968
72,601	4,01	4976
72,701	4,01	4983
72,801	4,005	4990
72,9	4	4996
73,001	4,01	5003
73,101	4,01	5008
73,201	4,005	5013
73,3	4,005	5018
73,401	4,01	5028
73,501	4,005	5028
73,6	4	5040
73,701	4,01	5045
73,801	4,005	5049
73,901	4,025	5054
74,001	4,01	5066
74,101	4,005	5079
74,201	4,005	5084
74,301	4,015	5091
74,401	4,005	5100
74,501	4,005	5106
74,601	4,005	5117
74,701	4,005	5124
74,801	4	5135
74,901	4	5138
75,001	4,005	5151
75,101	4	5160
75,201	4,005	5171
75,301	4,005	5179
75,401	4,005	5188
75,501	4,01	5191
75,601	4,01	5198
75,701	4,005	5204
75,801	4,005	5208
75,901	4,005	5219
76,001	4,005	5229
76,1	4,005	5240
76,201	4,005	5250
76,301	4,005	5256
76,401	4,01	5261
76,501	4,005	5268
76,601	4,005	5277
76,701	4,005	5289
76,801	4,005	5296
76,901	4,015	5302
77,001	4,005	5307
77,101	4,01	5316
77,201	4	5320
77,301	4,005	5330
77,401	4,01	5337
77,501	4,005	5343
77,601	4,005	5349
77,701	4,005	5355
77,801	4,005	5361
77,901	4,005	5367
78,001	4,01	5373
78,101	4	5381
78,201	4,005	5386
78,301	4,01	5397
78,401	4,01	5403
78,501	4,01	5409
78,6	4,005	5412
78,701	4,005	5424
78,801	4	5432
78,901	4,01	5439
79,001	4,01	5445
79,1	4,005	5452
79,201	4,005	5457
79,301	4,01	5462
79,401	4,005	5466
79,5	4,005	5471
79,6	4,005	5479
79,701	4,005	5490
79,801	4,015	5496
79,901	4,005	5500
80,001	4,005	5506
80,1	4,005	5512
80,201	4,005	5516
80,301	4,005	5523
80,401	4,005	5528
80,501	4,01	5543
80,601	4	5548
80,701	4,005	5556
80,801	4,005	5563
80,901	4	5570
81,001	4,01	5578
81,1	4,01	5583
81,201	4,005	5592
81,301	4,005	5594
81,401	4,005	5603
81,501	4,005	5609
81,6	4,01	5614
81,701	4,005	5623
81,801	4,005	5630
81,901	4	5632
82,001	4,005	5639
82,1	4,005	5642
82,201	4,01	5649
82,301	4,005	5652
82,401	4,005	5658
82,501	4,005	5663
82,6	4	5667
82,701	4,005	5672
82,801	4,005	5677
82,901	4,005	5684
83,001	4,01	5687
83,1	4,01	5694
83,201	4,005	5698
83,301	4,005	5709
83,401	4,005	5715
83,501	4	5723
83,6	4,005	5730
83,701	4,005	5737
83,801	4,005	5744
83,901	4,005	5748
84,001	4,005	5753
84,1	4,005	5762
84,201	4,01	5763
84,301	4,005	5767
84,401	4,005	5773
84,501	4,005	5779
84,6	4,01	5790
84,701	4,01	5798
84,801	4,005	5805
84,901	4,005	5808
85,001	4,005	5811
85,1	4,005	5820
